time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-02T12:14:31.750Z,-0.1884,124.751,91.14,4.1,mb,,61,2.153,1.29,us,us1000bk9k,2017-12-02T12:34:11.040Z,"104km SSE of Lolayan, Indonesia",earthquake,7,6.7,0.13,16,reviewed,us,us
2017-12-02T11:58:03.790Z,37.7272,44.644,37.91,4.4,mb,,63,1.765,1,us,us1000bk9g,2017-12-05T16:57:56.585Z,"35km ENE of Yuksekova, Turkey",earthquake,6.4,8.5,0.09,35,reviewed,us,us
2017-12-02T10:47:04.600Z,30.7607,57.3334,10,5.1,mww,,57,5.499,0.69,us,us1000bk9a,2017-12-02T12:22:10.565Z,"58km NNE of Kerman, Iran",earthquake,7.7,1.8,0.078,16,reviewed,us,us
2017-12-02T10:21:25.516Z,50.6414,-175.1878,4.8,2.5,ml,,,,0.52,ak,ak17464586,2017-12-05T02:29:41.778Z,"171km SE of Adak, Alaska",earthquake,,4.8,,,reviewed,ak,ak
2017-12-02T09:30:22.450Z,-28.4143,-70.2926,122.58,4.2,mb,,76,0.42,0.89,us,us1000bk95,2017-12-02T10:49:59.040Z,"48km ENE of Vallenar, Chile",earthquake,5.9,6.3,0.372,2,reviewed,us,us
2017-12-02T08:28:08.190Z,39.1601,71.132,44.02,4.4,mb,,67,0.928,1.2,us,us1000bk8u,2017-12-02T09:34:30.040Z,"34km WSW of Karakenja, Tajikistan",earthquake,3.1,9.9,0.138,15,reviewed,us,us
2017-12-02T07:15:18.980Z,36.6758333,-121.2996667,3.54,3.31,ml,62,58,0.06595,0.07,nc,nc72933545,2017-12-05T03:16:04.182Z,"13km S of Tres Pinos, CA",earthquake,0.15,0.73,0.156,36,reviewed,nc,nc
2017-12-02T06:30:53.807Z,52.7804,-171.0887,147.8,3.1,ml,,,,0.35,ak,ak17429167,2017-12-05T02:29:33.126Z,"31km WNW of Yunaska Island, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2017-12-02T06:07:23.224Z,52.0379,-173.1534,13.1,2.5,ml,,,,0.54,ak,ak17464558,2017-12-05T02:29:30.547Z,"73km ESE of Atka, Alaska",earthquake,,3,,,reviewed,ak,ak
2017-12-02T05:52:49.894Z,53.4038,-163.9696,15.6,2.5,ml,,,,0.57,ak,ak17464555,2017-12-05T02:29:29.313Z,"144km ESE of Akutan, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2017-12-02T04:24:56.586Z,54.4233,-161.7038,13.8,3,ml,,,,0.78,ak,ak17428388,2017-12-05T02:29:24.098Z,"107km SE of Cold Bay, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-12-02T04:13:42.949Z,59.82,-153.4487,131.2,2.6,ml,,,,0.5,ak,ak17428376,2017-12-05T02:29:23.041Z,"82km E of Old Iliamna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-02T02:56:33.453Z,51.3073,-177.4028,40.3,3,ml,,,,0.37,ak,ak17427618,2017-12-05T02:29:19.781Z,"81km SW of Adak, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-12-02T02:28:32.360Z,52.1141,-170.5257,26.27,4.4,mb,,181,0.808,1.01,us,us1000bk6n,2017-12-05T02:29:18.875Z,"58km SSE of Yunaska Island, Alaska",earthquake,10.8,7.9,0.048,126,reviewed,us,us
2017-12-02T02:01:44.587Z,60.6174,-151.938,80.7,2.5,ml,,,,0.55,ak,ak17426850,2017-12-05T02:29:17.425Z,"36km WSW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-02T01:31:20.052Z,53.4933,-165.1988,41.2,2.5,ml,,,,0.21,ak,ak17426829,2017-12-05T02:29:15.199Z,"80km SSE of Akutan, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-12-02T01:22:48.360Z,19.3561,-66.8528,57,3.04,md,6,288,0.9254,0.42,pr,pr2017336000,2017-12-02T04:24:51.715Z,"96km N of Isabela, Puerto Rico",earthquake,4.57,14.53,0.25,4,reviewed,pr,pr
2017-12-02T00:28:11.150Z,-24.0344,-67.0609,220.29,4.1,ml,,218,1.488,0.59,us,us1000bk67,2017-12-02T00:53:44.040Z,"78km WNW of San Antonio de los Cobres, Argentina",earthquake,7.2,18.2,,,reviewed,us,guc
2017-12-01T23:26:52.210Z,-34.7865,-73.7859,26.75,4,mwr,,108,1.541,0.68,us,us1000bk5w,2017-12-02T00:09:53.040Z,"138km WNW of Constitucion, Chile",earthquake,5.6,9.8,0.073,18,reviewed,us,us
2017-12-01T23:23:16.080Z,30.6901,57.4277,10,4.3,mb,,125,5.488,0.95,us,us1000bk5v,2017-12-01T23:41:17.040Z,"56km NE of Kerman, Iran",earthquake,7.8,1.9,0.1,28,reviewed,us,us
2017-12-01T22:10:47.970Z,35.8305,14.5534,11.27,3,ml,,243,0.024,1.14,us,us1000bk4u,2017-12-03T22:26:00.231Z,"1km SE of Marsaxlokk, Malta",earthquake,4.6,3.5,0.148,6,reviewed,us,us
2017-12-01T22:05:07.790Z,36.0121,-97.9289,1.35,3.1,mb_lg,,31,0.327,0.2,us,us1000bk4q,2017-12-05T05:03:12.909Z,"11km SSW of Hennessey, Oklahoma",earthquake,1.4,7.6,0.056,84,reviewed,us,us
2017-12-01T21:49:07.480Z,-8.2177,-76.196,115.18,4.7,mb,,126,3.491,1.14,us,us1000bk4h,2017-12-01T22:06:31.040Z,"35km E of Tocache Nuevo, Peru",earthquake,8,7.7,0.053,109,reviewed,us,us
2017-12-01T20:48:01.180Z,42.074,142.4574,60.69,4.8,mww,,85,0.524,0.82,us,us1000bk3e,2017-12-02T17:48:55.655Z,"29km SSE of Shizunai, Japan",earthquake,5,4.3,0.103,9,reviewed,us,us
2017-12-01T20:17:07.010Z,34.4134,46.4482,10,4.5,mb,,54,0.922,1.17,us,us1000bk2g,2017-12-02T20:49:37.550Z,"42km S of Javanrud, Iran",earthquake,6.1,1.9,0.071,58,reviewed,us,us
2017-12-01T20:02:18.680Z,-44.4079,-81.955,10,4.6,mb,,71,6.141,0.9,us,us1000bk1x,2017-12-02T16:47:56.040Z,"West Chile Rise",earthquake,9,1.9,0.072,58,reviewed,us,us
2017-12-01T19:49:12.220Z,36.4922,-98.8363,17.95,2.5,mb_lg,,102,0.077,1.1,us,us1000bk1e,2017-12-02T16:42:52.040Z,"33km E of Mooreland, Oklahoma",earthquake,1.5,3.4,0.104,24,reviewed,us,us
2017-12-01T19:31:34.310Z,-24.1892,-67.5258,211.43,4,mb,,94,1.369,1,us,us1000bk18,2017-12-02T16:38:28.040Z,"122km W of San Antonio de los Cobres, Argentina",earthquake,6.3,13.2,0.366,2,reviewed,us,us
2017-12-01T19:27:08.700Z,34.3507,46.4264,10,4.3,mb,,117,0.96,0.89,us,us1000bk0w,2017-12-02T16:34:22.040Z,"50km S of Javanrud, Iran",earthquake,6.6,1.9,0.107,27,reviewed,us,us
2017-12-01T19:05:16.200Z,35.42,-97.0226,4.57,2.6,ml,,56,,0.76,us,us1000bk0f,2017-12-03T15:25:33.303Z,"6km ESE of McLoud, Oklahoma",earthquake,1,4.1,,,reviewed,tul,tul
2017-12-01T17:39:39.420Z,18.6028,-64.3735,40,3.6,md,6,209,1.4114,0.12,pr,pr2017335001,2017-12-02T15:08:21.040Z,"39km NE of Road Town, British Virgin Islands",earthquake,3.43,9.15,0.11,3,reviewed,pr,pr
2017-12-01T17:12:00.260Z,34.2767,-106.7917,6.3,3.7,ml,,50,0.229,1.21,us,us1000bjyq,2017-12-03T16:45:06.831Z,"25km NNE of Socorro, New Mexico",earthquake,5.8,1.3,0.081,20,reviewed,us,us
2017-12-01T16:22:18.049Z,61.6019,-150.7394,64.3,3.3,ml,,,,0.64,ak,ak17420297,2017-12-05T02:11:28.389Z,"38km W of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-01T15:12:29.980Z,36.0779,139.8157,56.49,4.8,mb,,131,1.382,0.9,us,us1000bjwx,2017-12-05T15:36:04.628Z,"2km SSE of Sakai, Japan",earthquake,6.3,8.3,0.103,29,reviewed,us,us
2017-12-01T14:51:33.855Z,51.2462,-179.4956,39.6,3.3,ml,,,,0.38,ak,ak17419059,2017-12-05T02:09:12.219Z,"27km W of Amatignak Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-12-01T14:26:37.550Z,37.7428333,-122.1493333,5.96,2.63,md,142,21,0.01693,0.11,nc,nc72933195,2017-12-05T09:32:47.190Z,"2km NNE of San Leandro, CA",earthquake,0.09,0.12,0.152,89,reviewed,nc,nc
2017-12-01T13:48:27.870Z,-22.4622,-67.9477,158.88,4.2,mb,,60,0.532,1.44,us,us1000bjvd,2017-12-01T14:09:37.040Z,"57km NNE of San Pedro de Atacama, Chile",earthquake,9.2,10.9,0.199,7,reviewed,us,us
2017-12-01T13:37:34.180Z,-32.5386,-67.4825,157.81,4.5,mb,,67,1.421,1.07,us,us1000bjva,2017-12-01T14:47:38.463Z,"110km ENE of San Martin, Argentina",earthquake,7.6,12.2,0.181,9,reviewed,us,us
2017-12-01T13:11:25.660Z,35.4166,-98.08,5,2.6,mb_lg,,43,0.351,0.78,us,us1000bjv9,2017-12-01T13:46:04.172Z,"12km WNW of Union City, Oklahoma",earthquake,2,2,0.074,48,reviewed,us,us
2017-12-01T11:01:27.750Z,18.8321667,-155.1946667,14.221,3.24,ml,62,265,,0.2,hv,hv61993326,2017-12-01T19:04:52.830Z,"51km SE of Pahala, Hawaii",earthquake,2.32,3.56,0.161,28,reviewed,hv,hv
2017-12-01T10:46:17.099Z,51.8264,-179.2002,6.7,2.5,ml,,,,0.49,ak,ak17416596,2017-12-05T02:09:02.821Z,"63km N of Amatignak Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-12-01T08:14:43.650Z,53.4763,-163.1881,9.4,3.4,ml,,,,0.59,ak,ak17415377,2017-12-05T02:08:57.510Z,"153km S of False Pass, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-12-01T08:09:21.950Z,51.6156,-30.0016,10,4.6,mb,,81,14.491,0.61,us,us1000bjsl,2017-12-01T08:58:13.040Z,"Northern Mid-Atlantic Ridge",earthquake,8.5,1.8,0.083,43,reviewed,us,us
2017-12-01T07:48:04.735Z,53.4983,-163.2179,26.4,2.7,ml,,,,0.44,ak,ak17464433,2017-12-05T02:08:56.569Z,"151km S of False Pass, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2017-12-01T07:47:41.115Z,64.8493,-173.8165,16,3,ml,,,,0.65,ak,ak17464432,2017-12-05T02:08:56.105Z,"57km NNW of Provideniya, Russia",earthquake,,3.4,,,reviewed,ak,ak
2017-12-01T07:29:35.260Z,30.745,57.2791,10,4.2,mb,,142,5.544,0.8,us,us1000bjs9,2017-12-01T09:50:29.284Z,"54km NNE of Kerman, Iran",earthquake,8.1,2,0.136,15,reviewed,us,us
2017-12-01T07:05:54.739Z,61.4506,-146.5203,21.4,3.2,ml,,,,0.46,ak,ak17414758,2017-12-05T02:12:06.480Z,"37km NNW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-01T07:05:52.860Z,-21.4625,168.6352,10,4.8,mb,,124,0.563,0.95,us,us1000bjrw,2017-12-01T07:23:11.040Z,"78km E of Tadine, New Caledonia",earthquake,4.1,1.9,0.113,24,reviewed,us,us
2017-12-01T06:41:57.901Z,51.5892,-178.4654,5,2.8,ml,,,,0.83,ak,ak17414241,2017-12-05T02:08:51.025Z,"39km SW of Tanaga Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-12-01T05:45:58.910Z,-32.6801,-71.9183,5.06,4.2,mb,,161,0.415,0.76,us,us1000bjra,2017-12-01T17:12:06.753Z,"48km NW of Valparaiso, Chile",earthquake,4.1,6.7,0.216,6,reviewed,us,us
2017-12-01T05:20:28.490Z,-48.7578,106.7745,10,5.2,mb,,52,17.657,0.55,us,us1000bjr7,2017-12-02T14:58:04.040Z,"Southeast Indian Ridge",earthquake,10.7,1.9,0.074,61,reviewed,us,us
2017-12-01T04:31:38.700Z,-21.4214,168.6153,10,5,mb,,109,0.548,1.05,us,us1000bjqw,2017-12-01T05:15:59.404Z,"77km E of Tadine, New Caledonia",earthquake,3,1.9,0.079,54,reviewed,us,us
2017-12-01T03:43:01.260Z,15.5565,-94.0705,50.31,4.1,mb,,171,1.995,1.32,us,us1000bjqc,2017-12-01T04:05:56.040Z,"57km SSW of Paredon, Mexico",earthquake,11.7,15.8,0.076,49,reviewed,us,us
2017-12-01T03:35:02.010Z,30.7245,57.3728,10,5.1,mb,,68,5.499,0.85,us,us1000bjq8,2017-12-01T23:58:52.395Z,"56km NNE of Kerman, Iran",earthquake,6.6,1.4,0.046,157,reviewed,us,us
2017-12-01T02:50:00.560Z,-6.14,147.6011,52.71,6,mwp,,17,3.273,0.89,us,us1000bjph,2017-12-01T05:47:01.040Z,"59km NNW of Finschhafen, Papua New Guinea",earthquake,6.5,6.2,0.046,62,reviewed,us,us
2017-12-01T02:47:40.607Z,60.251,-152.6747,103.8,4.3,ml,,,,0.74,ak,ak17412444,2017-12-05T02:09:49.021Z,"26km S of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-12-01T02:44:02.900Z,36.6922,-99.251,5,2.6,mb_lg,,167,0.262,0.79,us,us1000bjp2,2017-12-01T02:56:37.040Z,"28km N of Mooreland, Oklahoma",earthquake,2.1,1.9,0.083,38,reviewed,us,us
2017-12-01T02:43:27.950Z,30.7078,57.3616,10,5,mb,,93,5.517,0.69,us,us1000bjp3,2017-12-01T10:46:41.046Z,"54km NNE of Kerman, Iran",earthquake,9.2,1.9,0.098,33,reviewed,us,us
2017-12-01T02:32:46.470Z,30.7652,57.3306,10,6,mww,,30,5.498,0.95,us,us1000bjnz,2017-12-05T16:42:48.015Z,"58km NNE of Kerman, Iran",earthquake,7,1.8,0.071,19,reviewed,us,us
2017-12-01T02:29:59.970Z,-48.6264,106.5992,10,4.9,mb,,181,17.603,0.95,us,us1000bjp0,2017-12-01T02:45:28.040Z,"Southeast Indian Ridge",earthquake,14.9,1.9,0.14,18,reviewed,us,us
2017-12-01T02:05:19.244Z,50.8726,-179.1451,1.2,3.1,ml,,,,0.61,ak,ak17411966,2017-12-05T02:08:44.626Z,"43km S of Amatignak Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-12-01T01:18:59.150Z,-17.9979,-178.4684,571.76,4.7,mb,,74,7.611,0.71,us,us1000bjnp,2017-12-01T01:38:49.040Z,"287km SE of Lambasa, Fiji",earthquake,12,7.7,0.033,285,reviewed,us,us
2017-12-01T01:07:14.220Z,53.3921,-168.1814,139.6,2.6,ml,,,,0.27,ak,ak17411914,2017-12-05T02:08:42.407Z,"68km NE of Nikolski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-12-01T01:05:51.840Z,18.8636,-64.5651,88,3.39,md,4,351,2.1999,0.34,pr,pr2017335000,2017-12-01T04:23:56.178Z,"49km N of Road Town, British Virgin Islands",earthquake,10.84,18.66,0.13,3,reviewed,pr,pr
2017-12-01T00:49:46.020Z,31.7556667,-114.9881667,5.36,2.84,ml,12,235,0.5507,0.21,ci,ci37821151,2017-12-01T01:26:40.104Z,"49km S of Estacion Coahuila, B.C., MX",earthquake,1.04,31.61,0.269,18,reviewed,ci,ci
2017-12-01T00:27:34.310Z,-5.4164,125.5881,78.64,4.1,mb,,54,4.505,0.99,us,us1000bjnk,2017-12-01T01:15:38.040Z,"208km SSW of Leksula, Indonesia",earthquake,7.5,23.7,0.174,9,reviewed,us,us
2017-12-01T00:07:54.565Z,51.0892,179.0346,18.2,2.6,ml,,,,0.3,ak,ak17464402,2017-12-05T02:08:41.152Z,"102km SSE of Little Sitkin Island, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-12-01T00:06:12.880Z,-6.2814,130.093,127.56,5,mb,,26,2.07,1.06,us,us1000bjne,2017-12-01T00:40:09.040Z,"228km NW of Saumlaki, Indonesia",earthquake,7.7,4.8,0.058,94,reviewed,us,us
2017-11-30T23:20:14.830Z,19.3785,-64.5101,56,3.56,md,5,248,1.9555,0.38,pr,pr2017334003,2017-12-01T04:23:33.978Z,"107km N of Road Town, British Virgin Islands",earthquake,8.01,26.92,0.11,5,reviewed,pr,pr
2017-11-30T23:09:40.790Z,-57.9662,-25.2124,35,4.8,mb,,76,7.3,0.92,us,us1000bjmr,2017-12-01T01:11:54.040Z,"141km NNE of Bristol Island, South Sandwich Islands",earthquake,10.9,2,0.073,58,reviewed,us,us
2017-11-30T22:35:11.200Z,19.5991667,-156.1181667,38.79,2.9,ml,37,234,0.1096,0.13,hv,hv61992946,2017-12-01T05:10:13.947Z,"14km WSW of Kailua-Kona, Hawaii",earthquake,0.86,0.95,0.239,14,reviewed,hv,hv
2017-11-30T22:17:29.170Z,38.4172,-105.7552,5,3.6,ml,,53,0.699,1.15,us,us1000bjln,2017-12-05T11:40:16.579Z,"24km ESE of Salida, Colorado",earthquake,2.7,1.9,0.038,90,reviewed,us,us
2017-11-30T21:48:35.620Z,-2.6578,28.7523,10,5,mb,,94,8.63,0.86,us,us1000bjky,2017-12-02T15:49:32.683Z,"20km SW of Bukavu, Democratic Republic of the Congo",earthquake,4.3,1.9,0.073,59,reviewed,us,us
2017-11-30T21:47:31.290Z,39.2045,-75.4212,8.12,4.1,mwr,,130,0.628,0.71,us,us1000bjkn,2017-12-06T01:10:32.517Z,"10km ENE of Dover, Delaware",earthquake,3.8,5,0.031,100,reviewed,ld,us
2017-11-30T20:56:10.841Z,60.0833,-147.1163,8.9,3.4,ml,,,,0.66,ak,ak17410000,2017-12-06T01:27:58.829Z,"85km NNW of Middleton Island, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-30T20:53:52.300Z,42.5937,-111.4012,5.38,3.2,ml,,40,0.161,0.61,us,us1000bjjy,2017-12-01T11:29:20.685Z,"18km ESE of Soda Springs, Idaho",earthquake,3.1,9.4,0.036,100,reviewed,us,us
2017-11-30T19:17:07.700Z,35.3773,-98.1084,6.75,2.6,ml,,42,,0.74,us,us1000bjim,2017-12-01T00:38:57.357Z,"15km W of Union City, Oklahoma",earthquake,1.6,4.7,,,reviewed,tul,tul
2017-11-30T19:06:03.880Z,33.0773333,-118.14,9.55,2.73,ml,46,185,0.3032,0.3,ci,ci37821039,2017-12-01T02:47:35.408Z,"34km SSE of Avalon, CA",earthquake,0.51,1.35,0.174,142,reviewed,ci,ci
2017-11-30T19:01:28.480Z,-16.9601,-69.5906,182.39,4.6,mb,,113,0.634,0.88,us,us1000bji4,2017-12-01T00:53:21.040Z,"60km NE of Chuquitira, Peru",earthquake,8.2,6.8,0.057,92,reviewed,us,us
2017-11-30T18:57:57.530Z,7.74,124.9751,12.6,4.7,mb,,109,0.895,0.79,us,us1000bji5,2017-12-01T01:03:57.040Z,"4km SW of Maramag, Philippines",earthquake,8.2,5.2,0.074,55,reviewed,us,us
2017-11-30T18:48:06.380Z,43.5377,147.1201,59.78,4.6,mb,,136,3.29,0.45,us,us1000bji2,2017-12-01T21:09:45.364Z,"43km SE of Shikotan, Russia",earthquake,8.4,8.9,0.058,89,reviewed,us,us
2017-11-30T18:43:57.280Z,-9.4333,112.9713,57.07,4.5,mb,,162,1.508,0.65,us,us1000bjht,2017-12-01T01:17:04.040Z,"117km SSE of Krajan Tambakrejo, Indonesia",earthquake,9.8,9,0.091,35,reviewed,us,us
2017-11-30T18:00:11.680Z,18.8578,-65.9133,52,3.07,md,7,318,0.7852,0.13,pr,pr2017334002,2017-12-01T01:23:23.040Z,"47km N of Vieques, Puerto Rico",earthquake,2.19,4.28,0.27,6,reviewed,pr,pr
2017-11-30T17:58:00.960Z,-20.88,-173.9632,10,5,mb,,58,7.239,1.11,us,us1000bjg3,2017-12-01T01:31:45.040Z,"114km ENE of `Ohonua, Tonga",earthquake,4.8,1.8,0.042,186,reviewed,us,us
2017-11-30T17:55:07.790Z,16.4861,-95.0139,47.78,4.3,mb,,167,2.769,0.93,us,us1000bjfe,2017-12-01T10:33:10.123Z,"4km ESE of Asuncion Ixtaltepec, Mexico",earthquake,5.3,21.4,0.063,71,reviewed,us,us
2017-11-30T17:07:44.420Z,52.1289,-175.4368,77.27,3.8,mb,,168,0.393,0.52,us,us1000bjf6,2017-12-06T01:27:56.744Z,"84km W of Atka, Alaska",earthquake,7.6,11.8,0.075,46,reviewed,us,us
2017-11-30T15:55:51.860Z,34.4248,32.2876,24.06,4,mb,,113,1.012,0.91,us,us1000bjdx,2017-12-01T15:59:09.405Z,"39km SSW of Paphos, Cyprus",earthquake,6,7.9,0.123,21,reviewed,us,us
2017-11-30T14:56:13.750Z,18.8288,-65.8958,28,3.04,md,5,340,0.9843,0.14,pr,pr2017334001,2017-12-04T15:24:53.040Z,"40km N of Loiza, Puerto Rico",earthquake,2.66,11.12,0.18,5,reviewed,pr,pr
2017-11-30T14:33:53.710Z,-20.3561,-178.3661,583.5,4.4,mb,,132,8.05,0.89,us,us1000bjc3,2017-11-30T14:52:12.040Z,"47km NE of Ndoi Island, Fiji",earthquake,14.6,17.5,0.098,30,reviewed,us,us
2017-11-30T13:43:18.920Z,18.9376,-101.3545,74.88,4.1,mb,,201,0.715,1.08,us,us1000bjbb,2017-11-30T18:23:09.736Z,"24km SSE of Pedernales, Mexico",earthquake,11.4,16.1,0.081,42,reviewed,us,us
2017-11-30T13:10:12.210Z,-20.3235,-177.4621,504.4,4.6,mb,,91,7.206,1.11,us,us1000bjb7,2017-11-30T14:36:52.040Z,"134km ENE of Ndoi Island, Fiji",earthquake,13.4,13.3,0.082,45,reviewed,us,us
2017-11-30T13:02:05.450Z,35.9611,139.9353,44.2,4.4,mb,,137,1.516,1.12,us,us1000bjn7,2017-12-02T14:47:08.278Z,"6km WNW of Moriya, Japan",earthquake,3,9.3,0.134,16,reviewed,us,us
2017-11-30T11:47:47.380Z,-20.7242,-173.8116,10,5.4,mb,,51,9.268,1.22,us,us1000bjab,2017-11-30T17:45:54.040Z,"116km SSE of Pangai, Tonga",earthquake,10.1,1.8,0.031,361,reviewed,us,us
2017-11-30T10:36:15.755Z,51.5246,-179.078,68.9,2.8,ml,,,,0.47,ak,ak17407058,2017-12-05T23:57:59.146Z,"29km N of Amatignak Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-11-30T09:22:10.695Z,53.5591,-167.2176,6.4,2.8,ml,,,,0.49,ak,ak17406647,2017-12-05T23:57:57.834Z,"56km SW of Unalaska, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-30T09:18:24.210Z,38.2921,133.6916,437.51,4.9,mb,,25,3.992,1.08,us,us1000bj95,2017-12-05T15:32:48.235Z,"Sea of Japan",earthquake,9.3,5.2,0.026,580,reviewed,us,us
2017-11-30T08:21:53.180Z,-9.5552,118.4322,100.71,4.3,mb,,84,3.867,1.02,us,us1000bj8w,2017-11-30T13:30:33.719Z,"62km W of Kawangohari, Indonesia",earthquake,9.1,8.9,0.16,11,reviewed,us,us
2017-11-30T07:15:50.680Z,36.4162,-96.9168,3.12,2.6,ml,,67,0.021,0.13,us,us1000bj8e,2017-11-30T23:35:01.173Z,"13km NW of Pawnee, Oklahoma",earthquake,1.2,3.1,0.05,52,reviewed,us,us
2017-11-30T06:32:50.770Z,-1.105,-23.4193,10,6.5,mww,,26,11.29,0.64,us,us1000bj7t,2017-11-30T22:13:13.660Z,"Central Mid-Atlantic Ridge",earthquake,9.2,1.8,0.041,58,reviewed,us,us
2017-11-30T06:16:32.660Z,36.3186667,-83.7091667,18.63,2.68,md,29,55,0.1885,0.2,se,se60211721,2017-12-02T04:48:53.724Z,"11km ENE of Maynardville, Tennessee",earthquake,0.37,0.88,0.047,23,reviewed,se,se
2017-11-30T05:55:23.260Z,16.5683,-98.662,32.83,4.2,mb,,178,0.993,0.94,us,us1000bj7j,2017-11-30T07:12:20.040Z,"10km ENE of Tecoanapa, Mexico",earthquake,6,10.4,0.045,136,reviewed,us,us
2017-11-30T05:50:19.170Z,-4.3641,143.798,97.95,5.5,mww,,54,4.243,0.87,us,us1000bj76,2017-12-01T03:21:48.544Z,"44km SW of Angoram, Papua New Guinea",earthquake,8.3,6.2,0.073,18,reviewed,us,us
2017-11-30T05:46:13.140Z,18.5755,-67.1723,83,2.68,md,4,306,0.409,0.26,pr,pr2017334000,2017-11-30T07:31:28.729Z,"12km NW of San Antonio, Puerto Rico",earthquake,3.69,2.56,0.13,3,reviewed,pr,pr
2017-11-30T04:47:34.720Z,16.6067,-98.4758,35,4.2,mb,,203,0.954,0.69,us,us1000bj70,2017-11-30T05:03:01.040Z,"10km SW of Ometepec, Mexico",earthquake,12.8,2,0.059,80,reviewed,us,us
2017-11-30T04:24:28.240Z,49.3681,153.4847,206.07,4.8,mb,,146,4.585,0.76,us,us1000bj6x,2017-11-30T04:33:36.040Z,"238km SW of Severo-Kuril'sk, Russia",earthquake,12.8,13.9,0.1,31,reviewed,us,us
2017-11-30T03:45:45.574Z,52.2522,-170.0526,39.7,3.5,ml,,,,0.6,ak,ak17405033,2017-12-06T01:27:52.227Z,"60km SE of Yunaska Island, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-11-30T03:20:27.910Z,16.2965,-98.5074,35.65,4.5,mb,,181,1.26,0.88,us,us1000bj6k,2017-11-30T04:24:23.040Z,"21km SSW of Cuajinicuilapa, Mexico",earthquake,11,12.6,0.036,222,reviewed,us,us
2017-11-30T01:16:08.370Z,7.4105,126.7602,59.02,4.9,mb,,104,1.219,0.94,us,us1000bj61,2017-11-30T21:38:25.680Z,"19km ESE of Baculin, Philippines",earthquake,9.1,7.1,0.084,44,reviewed,us,us
2017-11-29T23:53:50.590Z,-6.7628,129.7762,160.32,5.5,mww,,43,1.936,1.11,us,us1000bj4z,2017-11-30T17:31:03.040Z,"214km NW of Saumlaki, Indonesia",earthquake,6.3,5.8,0.073,18,reviewed,us,us
2017-11-29T23:41:59.460Z,28.9276,138.5089,504.73,4.1,mb,,67,3.726,0.6,us,us1000bj5j,2017-11-30T00:30:44.040Z,"Bonin Islands, Japan region",earthquake,12.7,10.2,0.075,49,reviewed,us,us
2017-11-29T23:33:38.120Z,-39.9971,174.8638,92.89,4.7,mb,,72,0.858,0.96,us,us1000bj4j,2017-12-04T05:47:04.325Z,"17km WSW of Wanganui, New Zealand",earthquake,6.1,9.2,0.195,8,reviewed,us,us
2017-11-29T22:38:27.507Z,60.0673,-151.4286,78,3.1,ml,,,,0.64,ak,ak17403415,2017-12-02T02:01:07.721Z,"35km SSW of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-29T22:32:23.050Z,45.189,146.28,10,5.4,mww,,95,2.84,0.7,us,us1000bj3n,2017-11-30T00:00:10.040Z,"126km W of Kuril'sk, Russia",earthquake,5.6,1.8,0.073,18,reviewed,us,us
2017-11-29T22:22:52.710Z,18.2533,-67.3856,84,3,md,9,153,0.1611,0.27,pr,pr2017333002,2017-11-30T00:45:20.040Z,"15km WSW of Stella, Puerto Rico",earthquake,2.36,1.57,0.41,8,reviewed,pr,pr
2017-11-29T21:10:16.590Z,36.5306667,-121.1145,6.43,2.96,ml,71,56,0.02408,0.07,nc,nc72932335,2017-12-01T06:55:01.718Z,"3km E of Pinnacles, CA",earthquake,0.11,0.24,0.178,23,reviewed,nc,nc
2017-11-29T20:41:32.810Z,34.8451667,-118.9038333,9.48,3.11,ml,68,34,0.04779,0.26,ci,ci37820471,2017-12-01T23:55:57.609Z,"4km W of Lebec, CA",earthquake,0.19,0.43,0.147,284,reviewed,ci,ci
